ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,LOG_TYPE,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED
3045,Portugal,PRT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,27/03/2020
3048,Portugal,PRT,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,27/03/2020
3039,Portugal,PRT,,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,28/03/2020
3530,Portugal,PRT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,28/03/2020
3040,Portugal,PRT,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,29/03/2020
3042,Portugal,PRT,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,29/03/2020
3043,Portugal,PRT,,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not available,29/03/2020
3686,Portugal,PRT,,,Europe,Introduction / extension of measures,Social distancing,Changes in prison-related policies,Yes,Not applicable,02/04/2020
3673,Portugal,PRT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not available,03/04/2020
3675,Portugal,PRT,,,Europe,Introduction / extension of measures,Lockdown,Partial lockdown,No,Fines,03/04/2020
3676,Portugal,PRT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Legal action,03/04/2020
3677,Portugal,PRT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Fines,03/04/2020
3678,Portugal,PRT,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Fines,03/04/2020
3679,Portugal,PRT,,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,Not applicable,03/04/2020
3680,Portugal,PRT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,03/04/2020
3681,Portugal,PRT,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,03/04/2020
3682,Portugal,PRT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,03/04/2020
3683,Portugal,PRT,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,03/04/2020
3684,Portugal,PRT,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,03/04/2020
3685,Portugal,PRT,,,Europe,Introduction / extension of measures,Public health measures,General recommendations,Yes,Not applicable,03/04/2020
3687,Portugal,PRT,,,Europe,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,Fines,09/04/2020
3674,Portugal,PRT,,,Europe,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,Refusal to enter the country,13/04/2020
345,Qatar,QAT,,,Middle East,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,06/03/2020
344,Qatar,QAT,,,Middle East,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,09/03/2020
346,Qatar,QAT,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,14/03/2020
353,Qatar,QAT,,,Middle East,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,14/03/2020
1391,Qatar,QAT,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,No,,18/03/2020
1392,Qatar,QAT,,,Middle East,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,18/03/2020
1393,Qatar,QAT,,,Middle East,Introduction / extension of measures,Social distancing,Public services closure,No,,18/03/2020
4062,Qatar,QAT,,,Middle East,Introduction / extension of measures,Lockdown,Partial lockdown,Yes,Not available,22/03/2020
4059,Qatar,QAT,,,Middle East,Introduction / extension of measures,Social distancing,Public services closure,No,Not available,27/03/2020
4060,Qatar,QAT,,,Middle East,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not available,27/03/2020
4061,Qatar,QAT,,,Middle East,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,27/03/2020
552,Romania,ROU,,,Europe,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,,09/03/2020
566,Romania,ROU,,,Europe,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,09/03/2020
537,Romania,ROU,,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,14/03/2020
1395,Romania,ROU,,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,,15/03/2020
1396,Romania,ROU,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,,15/03/2020
550,Romania,ROU,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,,16/03/2020
1394,Romania,ROU,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,,16/03/2020
1397,Romania,ROU,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,Yes,,22/03/2020
1398,Romania,ROU,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,,22/03/2020
1399,Romania,ROU,,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Arrest/Detention,22/03/2020
